ref_date,yield_bid,price_bid,asset_code,matur_date,prazo_anos
2018-05-24,0.0556,718.3,NTN-B Principal 150545,2045-05-15,26.976043805612594
2018-05-25,0.0548,733.08,NTN-B Principal 150545,2045-05-15,26.973305954825463
2018-05-28,0.0559,713.03,NTN-B Principal 150545,2045-05-15,26.965092402464066
2018-05-29,0.0564,704.22,NTN-B Principal 150545,2045-05-15,26.962354551676935
2018-05-30,0.056299999999999996,706.28,NTN-B Principal 150545,2045-05-15,26.9596167008898
2018-06-01,0.056799999999999996,697.66,NTN-B Principal 150545,2045-05-15,26.954140999315538
2018-06-04,0.0562,708.59,NTN-B Principal 150545,2045-05-15,26.94592744695414
2018-06-05,0.0583,671.98,NTN-B Principal 150545,2045-05-15,26.94318959616701
2018-06-06,0.058899999999999994,662.03,NTN-B Principal 150545,2045-05-15,26.940451745379878
2018-06-07,0.059500000000000004,652.23,NTN-B Principal 150545,2045-05-15,26.937713894592743
2018-06-08,0.058499999999999996,670.27,NTN-B Principal 150545,2045-05-15,26.934976043805612
2018-06-11,0.0574,689.48,NTN-B Principal 150545,2045-05-15,26.926762491444215
2018-06-12,0.058600000000000006,669.04,NTN-B Principal 150545,2045-05-15,26.924024640657084
2018-06-13,0.0591,660.85,NTN-B Principal 150545,2045-05-15,26.921286789869953
2018-06-14,0.0581,678.06,NTN-B Principal 150545,2045-05-15,26.91854893908282
2018-06-15,0.059500000000000004,655.15,NTN-B Principal 150545,2045-05-15,26.915811088295687
2018-06-18,0.059800000000000006,650.53,NTN-B Principal 150545,2045-05-15,26.90759753593429
2018-06-19,0.0596,654.17,NTN-B Principal 150545,2045-05-15,26.90485968514716
2018-06-20,0.0576,688.53,NTN-B Principal 150545,2045-05-15,26.902121834360027
2018-06-21,0.0587,669.95,NTN-B Principal 150545,2045-05-15,26.899383983572896
2018-06-22,0.059000000000000004,665.61,NTN-B Principal 150545,2045-05-15,26.89664613278576
2018-06-25,0.059000000000000004,666.83,NTN-B Principal 150545,2045-05-15,26.888432580424368
2018-06-26,0.057800000000000004,687.84,NTN-B Principal 150545,2045-05-15,26.885694729637233
2018-06-27,0.058600000000000006,674.47,NTN-B Principal 150545,2045-05-15,26.882956878850102
2018-06-28,0.0588,671.49,NTN-B Principal 150545,2045-05-15,26.88021902806297
2018-06-29,0.058600000000000006,675.89,NTN-B Principal 150545,2045-05-15,26.87748117727584
2018-07-02,0.0579,688.4,NTN-B Principal 150545,2045-05-15,26.869267624914443
2018-07-03,0.0576,694.09,NTN-B Principal 150545,2045-05-15,26.86652977412731
2018-07-04,0.0579,689.28,NTN-B Principal 150545,2045-05-15,26.863791923340177
2018-07-05,0.0574,698.5,NTN-B Principal 150545,2045-05-15,26.861054072553046
2018-07-06,0.057999999999999996,689.53,NTN-B Principal 150545,2045-05-15,26.858316221765914
2018-07-10,0.0572,704.07,NTN-B Principal 150545,2045-05-15,26.847364818617386
2018-07-11,0.0571,706.31,NTN-B Principal 150545,2045-05-15,26.844626967830255
2018-07-12,0.057300000000000004,703.19,NTN-B Principal 150545,2045-05-15,26.84188911704312
2018-07-13,0.057699999999999994,696.93,NTN-B Principal 150545,2045-05-15,26.83915126625599
2018-07-16,0.057800000000000004,695.41,NTN-B Principal 150545,2045-05-15,26.830937713894592
2018-07-17,0.058600000000000006,681.73,NTN-B Principal 150545,2045-05-15,26.82819986310746
2018-07-18,0.057999999999999996,692.38,NTN-B Principal 150545,2045-05-15,26.82546201232033
2018-07-19,0.058499999999999996,683.92,NTN-B Principal 150545,2045-05-15,26.822724161533195
2018-07-20,0.056799999999999996,714.36,NTN-B Principal 150545,2045-05-15,26.819986310746064
2018-07-23,0.0574,703.7,NTN-B Principal 150545,2045-05-15,26.811772758384667
2018-07-24,0.0575,702.15,NTN-B Principal 150545,2045-05-15,26.809034907597535
2018-07-25,0.0572,707.72,NTN-B Principal 150545,2045-05-15,26.806297056810404
2018-07-26,0.0575,702.6,NTN-B Principal 150545,2045-05-15,26.803559206023273
2018-07-27,0.0574,704.74,NTN-B Principal 150545,2045-05-15,26.80082135523614
2018-07-30,0.057300000000000004,706.74,NTN-B Principal 150545,2045-05-15,26.792607802874745
2018-07-31,0.0575,703.41,NTN-B Principal 150545,2045-05-15,26.78986995208761
2018-08-01,0.0576,701.86,NTN-B Principal 150545,2045-05-15,26.78713210130048
2018-08-02,0.057699999999999994,700.31,NTN-B Principal 150545,2045-05-15,26.784394250513348
2018-08-03,0.056900000000000006,714.96,NTN-B Principal 150545,2045-05-15,26.781656399726216
2018-08-06,0.0564,724.27,NTN-B Principal 150545,2045-05-15,26.77344284736482
2018-08-07,0.056600000000000004,720.85,NTN-B Principal 150545,2045-05-15,26.770704996577688
2018-08-08,0.0567,719.44,NTN-B Principal 150545,2045-05-15,26.767967145790553
2018-08-09,0.0579,698.21,NTN-B Principal 150545,2045-05-15,26.765229295003422
